ShipType,ShipName,mmsi,timestamp,course,speed,longitude,latitude,higher_types,radius,sonar
Cargo,MING ZHOU 67,412767390,2022-12-13 07:10:11 UTC,321.7,4.7,122.763575,37.58706,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 07:11:05 UTC,320,4,122.7616667,37.58666667,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 07:15:00 UTC,317.8,3.7,122.7597367,37.59107,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 07:20:20 UTC,319.7,4.7,122.754865,37.595795,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 07:26:30 UTC,324,4.1,122.7489917,37.60167833,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 07:30:20 UTC,313,3.9,122.7449333,37.60472167,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 07:35:31 UTC,313.5,3.7,122.7398333,37.60851833,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 07:40:20 UTC,317.7,3.4,122.7354617,37.61234333,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 07:45:30 UTC,316.7,2.6,122.7310633,37.61581,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 07:50:31 UTC,317.4,4.3,122.7264317,37.61938167,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 07:55:11 UTC,313.8,4,122.7214883,37.62307333,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 08:03:33 UTC,323.1,3.4,122.716965,37.62754667,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 08:05:01 UTC,320,5,122.7123083,37.63180167,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 08:10:21 UTC,326.5,3.2,122.707985,37.63701333,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 08:14:08 UTC,324,3,122.705,37.63833333,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 08:15:44 UTC,332.4,3.5,122.70507,37.64095667,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 08:20:11 UTC,294.5,5,122.6997617,37.64449,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 08:25:01 UTC,284.3,2.9,122.6938317,37.64599,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 08:30:01 UTC,286.9,3.7,122.688355,37.64732667,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 08:35:31 UTC,292.7,4.6,122.6806717,37.649655,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 08:40:12 UTC,289.8,3.9,122.6737633,37.651805,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 08:45:41 UTC,317.9,3.3,122.66763,37.6551,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 08:50:11 UTC,308.1,3.7,122.664105,37.65767667,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 08:55:21 UTC,309.2,3.9,122.659235,37.660565,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 09:00:00 UTC,314.7,3.8,122.6536433,37.66418667,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 09:05:31 UTC,305.6,4.8,122.647155,37.668435,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 09:10:51 UTC,313.7,4.1,122.6410617,37.67294,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 09:16:51 UTC,307.4,3.2,122.63505,37.67669667,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 09:20:30 UTC,311.6,4.2,122.6308433,37.67931167,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 09:33:10 UTC,310.7,4.2,122.6169833,37.68800333,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 09:41:08 UTC,311,5,122.6066667,37.69333333,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 09:44:08 UTC,311,4,122.6033333,37.695,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 09:59:50 UTC,303,4.5,122.5835433,37.709525,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 11:17:09 UTC,308,4,122.48,37.76666667,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 13:05:07 UTC,301,4,122.325,37.85166667,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 13:14:10 UTC,304,5,122.3116667,37.85833333,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 19:35:09 UTC,296,11,121.425,38.355,FIRST,15000,12000
Cargo,MING ZHOU 67,412767390,2022-12-13 19:36:00 UTC,297.6,11.1,121.4199333,38.35793,FIRST,15000,12000
Cargo,JIN ZHAO 20,412767770,2022-12-13 00:03:38 UTC,272.9,7.1,122.5569317,36.827585,FIRST,15000,12000
Cargo,JIN ZHAO 20,412767770,2022-12-13 00:06:18 UTC,272.1,7.4,122.5501417,36.827595,FIRST,15000,12000
Cargo,JIN ZHAO 20,412767770,2022-12-13 00:12:18 UTC,273.3,7.6,122.5343917,36.82746667,FIRST,15000,12000
Cargo,JIN ZHAO 20,412767770,2022-12-13 00:15:18 UTC,294.4,7.2,122.5266933,36.82887333,FIRST,15000,12000
Cargo,JIN ZHAO 20,412767770,2022-12-13 00:23:38 UTC,300.3,2.4,122.5158267,36.83542667,FIRST,15000,12000
Cargo,JIN ZHAO 20,412767770,2022-12-13 00:30:37 UTC,28.1,1.1,122.5141917,36.83852167,FIRST,15000,12000
Cargo,JIN ZHAO 20,412767770,2022-12-13 02:02:04 UTC,284.3,0,122.5152283,36.83890167,FIRST,15000,12000
Cargo,JIN ZHAO 20,412767770,2022-12-13 03:50:03 UTC,138.9,0,122.5155667,36.837825,FIRST,15000,12000
Cargo,JIN ZHAO 20,412767770,2022-12-13 05:26:05 UTC,136.9,0.1,122.512745,36.83627833,FIRST,15000,12000
Cargo,JIN ZHAO 20,412767770,2022-12-13 05:44:05 UTC,154.4,0,122.5118833,36.83657,FIRST,15000,12000
Cargo,JIN ZHAO 20,412767770,2022-12-13 06:26:06 UTC,132.6,0.1,122.51115,36.836715,FIRST,15000,12000
Cargo,JIN ZHAO 20,412767770,2022-12-13 09:56:06 UTC,75.5,1.5,122.51211,36.83618833,FIRST,15000,12000
Cargo,JIN ZHAO 20,412767770,2022-12-13 14:14:04 UTC,200.6,0.4,122.5151167,36.83651833,FIRST,15000,12000
Cargo,JIN ZHAO 20,412767770,2022-12-13 15:24:07 UTC,76,0.4,122.51452,36.83567167,FIRST,15000,12000
Cargo,JIN ZHAO 20,412767770,2022-12-13 16:48:06 UTC,248.8,0.2,122.5138833,36.83539167,FIRST,15000,12000
Cargo,JIN ZHAO 20,412767770,2022-12-13 17:06:09 UTC,84.5,0.3,122.5134483,36.83533667,FIRST,15000,12000
Cargo,JIN ZHAO 20,412767770,2022-12-13 18:35:12 UTC,165.1,9.6,122.5401383,36.78433833,FIRST,15000,12000
Cargo,JIN ZHAO 20,412767770,2022-12-13 18:40:13 UTC,170.5,9.6,122.54331,36.771665,FIRST,15000,12000
Cargo,JIN ZHAO 20,412767770,2022-12-13 18:48:53 UTC,169.3,9.7,122.5481567,36.748475,FIRST,15000,12000
Cargo,JIN ZHAO 20,412767770,2022-12-13 18:50:53 UTC,175.7,9.8,122.54911,36.74306833,FIRST,15000,12000
Cargo,JIN ZHAO 20,412767770,2022-12-13 18:55:12 UTC,172.9,9.9,122.55039,36.73140167,FIRST,15000,12000
Cargo,JIN ZHAO 20,412767770,2022-12-13 19:00:52 UTC,183,9.6,122.5514167,36.71631167,FIRST,15000,12000
Cargo,JIN ZHAO 20,412767770,2022-12-13 19:06:13 UTC,173.3,9.4,122.55277,36.70224167,FIRST,15000,12000
Cargo,JIN ZHAO 20,412767770,2022-12-13 19:17:13 UTC,170.2,9.5,122.5563117,36.67311333,FIRST,15000,12000
Cargo,JIN ZHAO 20,412767770,2022-12-13 19:20:13 UTC,159.6,9.7,122.5576917,36.66520333,FIRST,15000,12000
Cargo,JIN ZHAO 20,412767770,2022-12-13 19:26:53 UTC,181.1,9.5,122.5597133,36.64793667,FIRST,15000,12000
Cargo,JIN ZHAO 20,412767770,2022-12-13 19:31:13 UTC,174,9.3,122.5607417,36.63661167,FIRST,15000,12000
Cargo,JIN ZHAO 20,412767770,2022-12-13 19:36:13 UTC,173.8,9.3,122.5627917,36.62376,FIRST,15000,12000
Cargo,JIN ZHAO 20,412767770,2022-12-13 20:07:33 UTC,150.3,9.1,122.5750683,36.54312667,FIRST,15000,12000
Other,1623,412801623,2022-12-13 01:02:54 UTC,5.3,10.6,122.4252167,36.63648,OTHER,5000,2000
Other,1623,412801623,2022-12-13 01:18:28 UTC,6.4,10.4,122.43317,36.68265333,OTHER,5000,2000
Fishing,1623,412801623,2022-12-13 01:20:41 UTC,1.3,10.6,122.43369,36.68914667,FOURTH,8000,5000
Fishing,1623,412801623,2022-12-13 01:25:08 UTC,14.1,11.2,122.4367983,36.70227333,FOURTH,8000,5000
Fishing,1623,412801623,2022-12-13 01:31:21 UTC,5.7,10.4,122.4399967,36.72066333,FOURTH,8000,5000
Fishing,1623,412801623,2022-12-13 01:36:41 UTC,0.3,10.4,122.442395,36.73654167,FOURTH,8000,5000
Fishing,1623,412801623,2022-12-13 01:40:41 UTC,359.5,10.1,122.44377,36.74842333,FOURTH,8000,5000
Fishing,1623,412801623,2022-12-13 01:46:01 UTC,5.5,10.6,122.4456333,36.76419333,FOURTH,8000,5000
Fishing,1623,412801623,2022-12-13 01:52:14 UTC,11.9,11.8,122.4498633,36.78292833,FOURTH,8000,5000
Fishing,1623,412801623,2022-12-13 01:57:08 UTC,10.8,11.4,122.4538933,36.79769667,FOURTH,8000,5000
Fishing,1623,412801623,2022-12-13 02:00:14 UTC,10.6,10.7,122.4565433,36.80669,FOURTH,8000,5000
Fishing,1623,412801623,2022-12-13 02:06:28 UTC,10.7,10.5,122.4622183,36.82489,FOURTH,8000,5000
Other,PING JIANG 0135,412840738,2022-12-13 00:32:14 UTC,195.2,0.1,122.4535667,36.8049,OTHER,5000,2000
Other,PING JIANG 0135,412840738,2022-12-13 03:36:20 UTC,196.8,0.1,122.4535833,36.80368333,OTHER,5000,2000
Other,PING JIANG 0135,412840738,2022-12-13 05:06:42 UTC,199.6,0.3,122.4528667,36.80235,OTHER,5000,2000
Other,PING JIANG 0135,412840738,2022-12-13 05:27:47 UTC,276.9,0.2,122.45185,36.8018,OTHER,5000,2000
Other,PING JIANG 0135,412840738,2022-12-13 06:07:02 UTC,331.1,0.2,122.4486333,36.80203333,OTHER,5000,2000
Other,PING JIANG 0135,412840738,2022-12-13 07:07:21 UTC,228.5,0,122.4479,36.8023,OTHER,5000,2000
Other,PING JIANG 0135,412840738,2022-12-13 07:22:25 UTC,322.7,0.1,122.4476,36.80265,OTHER,5000,2000
Other,PING JIANG 0135,412840738,2022-12-13 08:43:49 UTC,294,0,122.4470667,36.8035,OTHER,5000,2000
Other,PING JIANG 0135,412840738,2022-12-13 09:35:08 UTC,146.3,0.2,122.44715,36.8032,OTHER,5000,2000
Other,PING JIANG 0135,412840738,2022-12-13 11:23:40 UTC,6,0.2,122.4531333,36.8026,OTHER,5000,2000
Other,PING JIANG 0135,412840738,2022-12-13 13:06:00 UTC,202.4,0.2,122.4535,36.80316667,OTHER,5000,2000
Other,PING JIANG 0135,412840738,2022-12-13 17:57:55 UTC,266.4,0.2,122.45095,36.8015,OTHER,5000,2000
Other,PING JIANG 0135,412840738,2022-12-13 22:02:02 UTC,106.7,0.2,122.4502333,36.80166667,OTHER,5000,2000
Other,PING JIANG 0135,412840738,2022-12-13 22:11:03 UTC,82.5,0.3,122.4510333,36.80161667,OTHER,5000,2000
Other,PING JIANG 0135,412840738,2022-12-13 22:50:08 UTC,1.8,0.1,122.4524667,36.80255,OTHER,5000,2000
Other,8562-1-72%,412856201,2022-12-13 00:32:51 UTC,291.1,7.6,122.43717,36.83157333,OTHER,5000,2000
Other,8562-1-72%,412856201,2022-12-13 00:35:21 UTC,292.5,7.7,122.4312283,36.834035,OTHER,5000,2000
Other,8562-1-72%,412856201,2022-12-13 00:40:19 UTC,290.9,6.8,122.4190083,36.83871333,OTHER,5000,2000
Other,8562-1-72%,412856201,2022-12-13 00:45:16 UTC,289.6,8.1,122.4063833,36.842925,OTHER,5000,2000
Other,8562-1-72%,412856201,2022-12-13 00:50:15 UTC,306.1,8.7,122.3957683,36.85111833,OTHER,5000,2000
Other,8562-1-72%,412856201,2022-12-13 00:55:14 UTC,266.3,9.1,122.381555,36.85405667,OTHER,5000,2000
Other,8562-1-72%,412856201,2022-12-13 02:27:28 UTC,262.1,0.5,122.3756133,36.85137167,OTHER,5000,2000
Other,8562-1-72%,412856201,2022-12-13 04:20:51 UTC,129.1,1.7,122.375555,36.851555,OTHER,5000,2000
Other,8562-1-72%,412856201,2022-12-13 04:56:53 UTC,265.2,0.6,122.375175,36.85168333,OTHER,5000,2000
Other,8562-1-72%,412856201,2022-12-13 05:11:08 UTC,257.8,0.6,122.3753317,36.85105667,OTHER,5000,2000
Other,8562-1-72%,412856201,2022-12-13 05:42:23 UTC,339.5,0,122.3735833,36.85075833,OTHER,5000,2000
Other,8562-1-72%,412856201,2022-12-13 06:14:45 UTC,190.5,0,122.37338,36.85041667,OTHER,5000,2000
Other,8562-1-72%,412856201,2022-12-13 11:02:46 UTC,296.6,0.2,122.372395,36.85177167,OTHER,5000,2000
Other,8562-1-72%,412856201,2022-12-13 17:06:54 UTC,19.2,1.3,122.3737533,36.85176167,OTHER,5000,2000
Other,8562-1-72%,412856201,2022-12-13 17:30:46 UTC,212.8,1.5,122.3732483,36.85054833,OTHER,5000,2000
Other,8562-1-72%,412856201,2022-12-13 23:15:52 UTC,319.4,1.4,122.372415,36.85132667,OTHER,5000,2000
Other,8562-1-72%,412856201,2022-12-13 23:23:31 UTC,121.1,1.1,122.3737483,36.85025333,OTHER,5000,2000
Other,8562-1-72%,412856201,2022-12-13 23:28:41 UTC,8.7,0.5,122.3730983,36.85160333,OTHER,5000,2000
Other,8562--6---85%,412856206,2022-12-13 00:25:00 UTC,298.2,8.1,122.4501083,36.82646167,OTHER,5000,2000
Other,8562--6---85%,412856206,2022-12-13 00:31:00 UTC,293.9,8,122.4343733,36.83247833,OTHER,5000,2000
Other,8562--6---85%,412856206,2022-12-13 00:35:00 UTC,294.7,8.3,122.4241183,36.836655,OTHER,5000,2000
Other,8562--6---85%,412856206,2022-12-13 00:40:00 UTC,293.7,8.1,122.4137583,36.84061667,OTHER,5000,2000
Other,8562--6---85%,412856206,2022-12-13 01:05:00 UTC,176.4,0.1,122.3742783,36.85260667,OTHER,5000,2000
Other,8562--6---84%,412856206,2022-12-13 02:55:00 UTC,128.8,0.1,122.3755267,36.85135167,OTHER,5000,2000
Other,8562--6---84%,412856206,2022-12-13 03:03:00 UTC,335.9,0.1,122.375395,36.85143333,OTHER,5000,2000
Other,8562--6---84%,412856206,2022-12-13 04:21:00 UTC,260.5,0.1,122.374955,36.85166167,OTHER,5000,2000
Other,8562--6---83%,412856206,2022-12-13 05:20:00 UTC,329.9,0.2,122.3736433,36.85095333,OTHER,5000,2000
Other,8562--6---83%,412856206,2022-12-13 10:07:00 UTC,160.8,0.1,122.3730333,36.85044333,OTHER,5000,2000
Other,8562--6---82%,412856206,2022-12-13 18:00:00 UTC,334.5,0.1,122.3731783,36.85063167,OTHER,5000,2000
Other,8562--6---81%,412856206,2022-12-13 20:13:00 UTC,136.6,0.8,122.3723183,36.85080333,OTHER,5000,2000
Cargo,YUANYANG368,412883368,2022-12-13 10:18:48 UTC,359.4,0.1,122.396135,36.86434167,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 10:29:24 UTC,273.7,2.7,122.3952917,36.86503333,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 10:30:28 UTC,164.7,4.9,122.395115,36.86142833,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 10:39:00 UTC,115.2,7.5,122.4000633,36.85437833,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 10:42:14 UTC,181.6,8,122.4055783,36.845535,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 10:45:07 UTC,175,8.6,122.4062067,36.834625,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 10:50:13 UTC,180.9,8.4,122.40696,36.822565,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 10:57:00 UTC,181.4,8.6,122.406865,36.81026333,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 11:01:22 UTC,176.7,8.8,122.4065567,36.79607833,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 11:06:35 UTC,175.5,8.6,122.4076083,36.78351,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 11:10:17 UTC,188.6,8.1,122.4070333,36.7748,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 11:19:15 UTC,196.8,7.6,122.4041517,36.76100167,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 11:22:00 UTC,206.9,7.9,122.39914,36.75313667,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 11:26:20 UTC,207.9,7.6,122.3929867,36.74321667,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 11:32:13 UTC,210.8,6.2,122.3854617,36.733455,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 11:35:26 UTC,213.6,5.7,122.381035,36.72871333,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 11:42:57 UTC,213.1,7.5,122.3750183,36.720765,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 11:46:19 UTC,211.3,6.5,122.367895,36.71065833,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 11:50:01 UTC,214.2,6.6,122.3633433,36.70509833,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 11:57:55 UTC,214.6,6.7,122.352805,36.694095,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 12:02:19 UTC,218.9,6.4,122.3470367,36.68785,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 12:05:01 UTC,220.9,6.7,122.3434767,36.68416833,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 12:12:37 UTC,224.1,5,122.3329167,36.674485,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 12:15:08 UTC,228.1,5,122.32992,36.67197833,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 12:24:26 UTC,129.1,1.6,122.329265,36.66785667,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 12:31:43 UTC,137.6,1.6,122.3319933,36.66590667,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 12:53:09 UTC,137.3,1.5,122.3406183,36.66060833,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 13:10:25 UTC,195,2.7,122.3462333,36.65560833,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 13:19:14 UTC,213.3,4.1,122.3452967,36.649975,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 13:21:24 UTC,215.9,6.1,122.342455,36.64731667,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 13:25:11 UTC,221.6,6.1,122.33726,36.643035,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 13:30:30 UTC,242.9,5.6,122.3294083,36.63712333,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 13:36:24 UTC,213.1,6.2,122.3205467,36.63110667,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 13:42:14 UTC,219.4,5.3,122.3133583,36.624165,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 13:47:09 UTC,231.3,6.2,122.3059617,36.618795,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 13:50:13 UTC,221.3,5.4,122.3016367,36.61524667,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 13:56:10 UTC,234.6,6.2,122.2929217,36.60866667,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 14:00:05 UTC,225.6,5.6,122.2871083,36.60405,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 14:06:58 UTC,230.8,5.1,122.2771683,36.59663667,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 14:20:06 UTC,138.6,1.7,122.2818733,36.59249833,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 14:57:59 UTC,212,3.9,122.2923467,36.584095,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 15:11:28 UTC,228.4,5,122.27106,36.56426,FIRST,15000,12000
Cargo,YUANYANG368,412883368,2022-12-13 15:25:47 UTC,239,5.4,122.2524517,36.55099667,FIRST,15000,12000
Cargo,TIAN KONG SAN HAO,412886525,2022-12-13 00:50:15 UTC,321.1,0,122.33412,36.83401,FIRST,15000,12000
Cargo,TIAN KONG SAN HAO,412886525,2022-12-13 03:20:50 UTC,173.9,10.3,122.3343333,36.81427,FIRST,15000,12000
Cargo,TIAN KONG SAN HAO,412886525,2022-12-13 03:27:18 UTC,176.4,10.2,122.3360917,36.79590667,FIRST,15000,12000
Cargo,TIAN KONG SAN HAO,412886525,2022-12-13 03:34:43 UTC,266,8.8,122.3278267,36.78178,FIRST,15000,12000
Cargo,TIAN KONG SAN HAO,412886525,2022-12-13 03:38:19 UTC,266.2,8.6,122.3168033,36.78070833,FIRST,15000,12000
Cargo,TIAN KONG SAN HAO,412886525,2022-12-13 03:40:51 UTC,263.7,8.8,122.30924,36.78024,FIRST,15000,12000
Cargo,TIAN KONG SAN HAO,412886525,2022-12-13 03:45:40 UTC,265,8.8,122.294285,36.77943667,FIRST,15000,12000
Cargo,TIAN KONG SAN HAO,412886525,2022-12-13 03:50:22 UTC,269,8.8,122.27976,36.779,FIRST,15000,12000
Cargo,TIAN KONG SAN HAO,412886525,2022-12-13 03:55:12 UTC,266.8,8.7,122.2647133,36.77876,FIRST,15000,12000
Cargo,TIAN KONG SAN HAO,412886525,2022-12-13 04:07:21 UTC,2.4,9.8,122.2572533,36.80917,FIRST,15000,12000
Cargo,TIAN KONG SAN HAO,412886525,2022-12-13 04:15:08 UTC,10.2,10.1,122.2599233,36.83045333,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 00:41:34 UTC,52.9,10.8,127.195645,34.06144833,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 00:57:52 UTC,72.4,10.7,127.2458217,34.08681,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 01:02:03 UTC,73.8,10.7,127.260245,34.09045167,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 01:12:54 UTC,74.9,10.7,127.2980167,34.09938,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 02:04:54 UTC,72.4,10.4,127.4749,34.141595,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 02:05:34 UTC,75.6,10.4,127.477145,34.14215167,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 02:10:22 UTC,74.7,10.5,127.4932233,34.14621,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 02:15:14 UTC,73,10.4,127.5095467,34.15022333,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 02:20:04 UTC,75.9,10.5,127.5258367,34.15431667,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 02:25:03 UTC,73.7,10.5,127.5426167,34.15864167,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 02:31:43 UTC,76,10.3,127.5650983,34.164405,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 03:40:44 UTC,68,10.4,127.79718,34.22363667,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 03:55:03 UTC,69.7,10.6,127.8449017,34.23802333,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 04:07:53 UTC,69.4,10.8,127.8882317,34.25145167,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 04:17:03 UTC,72.3,10.6,127.919075,34.26148833,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 04:20:34 UTC,73.2,10.9,127.9308583,34.26522833,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 04:27:04 UTC,69.3,10.8,127.9528233,34.27233333,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 04:30:13 UTC,71.1,11,127.9636033,34.27577,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 04:40:24 UTC,69.4,10.9,127.9984817,34.28655833,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 04:50:31 UTC,68.6,10.8,128.020825,34.29348833,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 04:50:53 UTC,68.3,10.8,128.0344083,34.29775,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 04:57:24 UTC,68.3,10.8,128.0566967,34.304905,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 05:02:34 UTC,71.9,11,128.0744617,34.310675,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 05:05:54 UTC,69.1,11.1,128.0859633,34.31441833,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 05:10:13 UTC,72.6,11.2,128.10099,34.319285,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 05:15:12 UTC,73.4,11.3,128.1184233,34.32494667,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 05:20:04 UTC,71.1,11.2,128.13547,34.33042667,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 05:27:43 UTC,65.9,11.3,128.1627917,34.33918667,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 05:30:14 UTC,69.4,11.3,128.171855,34.34202833,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 05:38:33 UTC,72.9,11.7,128.202175,34.35153,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 05:41:43 UTC,69.5,11.7,128.2138383,34.355155,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 05:45:14 UTC,71.6,11.9,128.2266567,34.35917167,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 05:50:53 UTC,72.1,11.8,128.2480133,34.36554167,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 05:57:13 UTC,69,11.8,128.27172,34.372285,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 06:08:32 UTC,69.1,11.8,128.29278,34.37822333,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 06:10:13 UTC,69,12.1,128.3211817,34.38637667,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 06:31:34 UTC,67.7,11.8,128.4005317,34.41258833,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 06:36:53 UTC,65.8,11.5,128.4197833,34.41895333,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 06:40:34 UTC,65.1,11.7,128.4331917,34.42348,FIRST,15000,12000
Cargo,HENG YU,412953000,2022-12-13 06:45:04 UTC,62.8,11.4,128.4494017,34.429055,FIRST,15000,12000
